DrugBank_ID,Name,SMILES,CAS_Number,MolecularWeight,LogP,NumHDonors,NumHAcceptors
DB08431,"[(3R,4S)-4-HYDROXY-3-METHYL-2-OXOHEXYL]PHOSPHONIC ACID",[H][C@](C)(C(=O)C[P@]([H])(O)=O)[C@@]([H])(O)CC,,194.167,0.42949999999999994,2,3
DB08432,THYMIDINE-5'-THIOPHOSPHATE,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=S)N1C=C(C)C(=O)NC1=O,,338.2780000000001,-1.28088,4,7
DB08433,phenyl ethenesulfonate,C=CS(=O)(=O)OC1=CC=CC=C1,,184.216,1.5387,0,3
DB08434,2-METHYLCARBAMOYL-3-(4-PHOSPHONOOXY-PHENYL)-CYCLOPROPANECARBOXYLIC ACID,[H][C@]1(C(O)=O)[C@]([H])(C(=O)NC)[C@]1([H])C1=CC=C(OP(O)(O)=O)C=C1,,315.218,0.3182999999999998,4,4
DB08435,"(5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid",[H][C@]1(C\C=C\CCCC(O)=O)C=CC(=O)\C1=C/C=C/CCCCC,,316.4410000000002,5.005600000000005,1,2
DB08436,"8-BENZO[1,3]DIOXOL-,5-YLMETHYL-9-BUTYL-9H-",CCCCN1C(CC2=CC3=C(OCO3)C=C2)=NC2=C(N)N=CN=C12,,325.372,2.5281000000000002,1,7
DB08437,Puromycin,COC1=CC=C(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)N2C=NC3=C2N=CN=C3N(C)C)C=C1,53-79-2,471.5180000000002,-0.7936999999999972,4,11
DB08438,"(2E,4R,5S)-2,3,4,5-TETRAHYDROXY-6-(PALMITOYLOXY)HEX-2-ENOIC ACID",[H][C@](O)(COC(=O)CCCCCCCCCCCCCCC)[C@@]([H])(O)C(\O)=C(\O)C(O)=O,,432.55400000000014,4.144900000000002,5,7
DB08439,Parecoxib,CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1,198470-84-7,370.43000000000006,3.531920000000002,1,5
DB08440,"N-1,10-phenanthrolin-5-ylacetamide",CC(=O)NC1=C2C=CC=NC2=C2N=CC=CC2=C1,,237.26199999999997,2.7414000000000005,1,3
DB08441,"6-BROMO-13-THIA-2,4,8,12,19-PENTAAZATRICYCLO[12.3.1.1~3,7~]NONADECA-1(18),3(19),4,6,14,16-HEXAENE 13,13-DIOXIDE",BrC1=C2NCCCNS(=O)(=O)C3=CC=CC(NC(N=C1)=N2)=C3,,384.259,2.0766,3,6
DB08442,"4-{[(2R)-2-(2-methylphenyl)pyrrolidin-1-yl]carbonyl}benzene-1,3-diol",[H][C@@]1(CCCN1C(=O)C1=C(O)C=C(O)C=C1)C1=CC=CC=C1C,,297.35400000000004,3.3835200000000016,2,3
DB08443,"2-(1H-pyrrol-1-ylcarbonyl)benzene-1,3,5-triol",OC1=CC(O)=C(C(=O)N2C=CC=C2)C(O)=C1,,219.19600000000003,1.2933999999999999,3,5
DB08444,"3-[2-bromo-4-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-methylbenzonitrile",CC1=CC(=CC(OC2=C(Br)C=C(CC3=NNC4=NN=CC=C34)C=C2)=C1)C#N,,420.27000000000004,4.678600000000003,1,5
DB08445,"(3R,4S)-1-[6-(6-METHOXYPYRIDIN-3-YL)PYRIMIDIN-4-YL]-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE",[H][C@]1(N)CN(C[C@]1([H])C1=C(F)C=C(F)C(F)=C1)C1=CC(=NC=N1)C1=CC=C(OC)N=C1,,401.3920000000001,2.895600000000001,1,6
DB08446,"3-[6-bromo-2-fluoro-3-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-chlorobenzonitrile",FC1=C(CC2=NNC3=NN=CC=C23)C=CC(Br)=C1OC1=CC(=CC(Cl)=C1)C#N,,458.6780000000001,5.162680000000003,1,5
DB08447,3-{3-[(DIMETHYLAMINO)METHYL]-1H-INDOL-7-YL}PROPAN-1-OL,CN(C)CC1=CNC2=C1C=CC=C2CCCO,,232.32699999999997,2.1544000000000003,2,2
DB08448,"(4aS)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2H-dibenzo[b,f]azepin-8-ol",[H][C@]12C=CCC=C1C=CC1=CC(O)=CC=C1N2CC1=NC2=C(N)N=C(N)N=C2N=C1,,385.43100000000015,2.5781,3,8
DB08449,"2-(3-((4,5,7-trifluorobenzo[d]thiazol-2-yl)methyl)-1H-pyrrolo[2,3-b]pyridin-1-yl)acetic acid",OC(=O)CN1C=C(CC2=NC3=C(S2)C(F)=CC(F)=C3F)C2=CC=CN=C12,,377.34700000000004,3.7387000000000024,1,5
DB08450,N-1H-indazol-5-yl-2-(6-methylpyridin-2-yl)quinazolin-4-amine,CC1=CC=CC(=N1)C1=NC(NC2=CC=C3NN=CC3=C2)=C2C=CC=CC2=N1,,352.4010000000001,4.620120000000003,2,5
DB08451,N-(QUINOLIN-8-YL)METHANESULFONAMIDE,CS(=O)(=O)NC1=CC=CC2=C1N=CC=C2,,222.26900000000003,1.6062999999999998,1,3
DB08453,2-Nonyl-4-quinolinol 1-oxide,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,316-66-5,287.403,4.471900000000005,1,2
DB08454,N-(5-METHYL-1H-PYRAZOL-3-YL)-2-PHENYLQUINAZOLIN-4-AMINE,CC1=CC(NC2=C3C=CC=CC3=NC(=N2)C2=CC=CC=C2)=NN1,,301.353,4.071920000000002,2,4
DB08455,Ro 12-7310,[H]/C(=C(/[H])\C(\C)=C(/[H])C(O)=O)/C(/[H])=C(\C)/C(/[H])=C(\[H])C1=C(C)C=C(O)C(C)=C1C,65316-65-6,312.40900000000005,4.864060000000006,2,2
DB08456,"S-[(1-Hydroxy-2,2,5,5-tetramethyl-4-phenyl-2,5-dihydro-1H-pyrrol-3-yl)methyl] methanesulfonothioate",CC1(C)N(O)C(C)(C)C(=C1CSS(C)(=O)=O)C1=CC=CC=C1,,341.49800000000005,3.3950000000000022,1,5
DB08457,"4-(3,5-DIMETHYLPHENOXY)-5-(FURAN-2-YLMETHYLSULFANYLMETHYL)-3-IODO-6-METHYLPYRIDIN-2(1H)-ONE",CC1=C(CSCC2=CC=CO2)C(OC2=CC(C)=CC(C)=C2)=C(I)C(=O)N1,,481.3550000000001,5.723460000000005,1,4
DB08458,(4-BROMOPHENYL)[4-({(2E)-4-[CYCLOPROPYL(METHYL)AMINO]BUT-2-ENYL}OXY)PHENYL]METHANONE,CN(C\C=C\COC1=CC=C(C=C1)C(=O)C1=CC=C(Br)C=C1)C1CC1,,400.3160000000001,4.709300000000004,0,3
DB08459,"3-chloro-5-[2-chloro-5-(1H-pyrazolo[3,4-b]pyridin-3-ylmethoxy)phenoxy]benzonitrile",ClC1=CC(OC2=C(Cl)C=CC(OCC3=NNC4=NC=CC=C34)=C2)=CC(=C1)C#N,,411.2480000000001,5.507680000000004,1,5
DB08460,MK-4965,NC1=CC=C2C(COC3=CC=C(Cl)C(OC4=CC(=CC(Cl)=C4)C#N)=C3)=NNC2=N1,920035-77-4,426.2630000000001,5.089880000000003,2,6
DB08461,"3-[(4-AMINO-1-TERT-BUTYL-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL)METHYL]PHENOL",CC(C)(C)N1N=C(CC2=CC(O)=CC=C2)C2=C1N=CN=C2N,,297.3620000000001,2.4598999999999998,2,6
DB08462,N-(4-PHENYLAMINO-QUINAZOLIN-6-YL)-ACRYLAMIDE,C=CC(=O)NC1=CC=C2N=CN=C(NC3=CC=CC=C3)C2=C1,,290.326,3.4979000000000013,2,4
DB08463,(2R)-2-({9-(1-methylethyl)-6-[(4-pyridin-2-ylbenzyl)amino]-9H-purin-2-yl}amino)butan-1-ol,[H][C@@](CC)(CO)NC1=NC2=C(N=CN2C(C)C)C(NCC2=CC=C(C=C2)C2=CC=CC=N2)=N1,,431.54400000000015,4.264100000000003,3,8
DB08464,"METHYL 3-CHLORO-2-{3-[(2,5-DIHYDROXY-4-METHOXYPHENYL)AMINO]-3-OXOPROPYL}-4,6-DIHYDROXYBENZOATE",COC(=O)C1=C(CCC(=O)NC2=C(O)C=C(OC)C(O)=C2)C(Cl)=C(O)C=C1O,,411.7940000000001,2.5289000000000006,5,8
DB08465,"2-(3-AMINO-2,5,6-TRIMETHOXYPHENYL)ETHYL 5-CHLORO-2,4-DIHYDROXYBENZOATE",COC1=CC(N)=C(OC)C(CCOC(=O)C2=C(O)C=C(O)C(Cl)=C2)=C1OC,,397.81100000000004,2.758700000000001,3,8
DB08466,"5-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",OC1=CC=C(CCC2=CC(O)=CC(O)=C2)C=C1,,230.26300000000003,2.5886000000000005,3,3
DB08467,"6-(2,3,4,5,6,7-HEXAHYDRO-2,4,4-TRIMETHYL-1-METYLENEINDEN-2-YL)-3-METHYLHEXA-2,4-DIENOIC ACID",O=C(O)\C=C(/C)\C=C\C[C@]1(C)CC2=C(CCCC2(C)C)C1=C,,300.442,5.436500000000006,1,1
DB08469,"tert-butyl 4-(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)piperidine-1-carboxylate",CC(C)(C)OC(=O)N1CCC(CC1)C1=NC(=NO1)C1=CC=CS1,,335.429,3.912600000000003,0,6
DB08470,"3-(4-fluorophenyl)-5-phenyl-4H-1,2,4-triazole",FC1=CC=C(C=C1)C1=NN=C(N1)C1=CC=CC=C1,,239.25300000000001,3.277800000000001,1,2
DB08471,"1-(thiophen-2-ylacetyl)-4-(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)piperidine",O=C(CC1=CC=CS1)N1CCC(CC1)C1=NC(=NO1)C1=CC=CS1,,359.476,3.8083000000000027,0,6
DB08472,(R)-Fluoxetine,CNCC[C@@H](OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,100568-03-4,309.33099999999996,4.435000000000003,1,2
DB08473,Dichlororibofuranosylbenzimidazole,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=CC(Cl)=C(Cl)C=C12,53-85-0,319.14400000000006,0.9545999999999997,3,6
DB08474,3-(CARBOXYAMIDE(2-CARBOXYAMIDE-2-TERTBUTYLETHYL))PENTAN,[H][C@](CC(=O)NC(CC)CC)(C(N)=O)C(C)(C)C,,242.36299999999997,1.8288999999999997,2,2
DB08475,"[(4R)-2,2-dimethyl-1,3-dioxolan-4-yl]methyl hydrogen hex-5-enylphosphonate",CC1(C)OC[C@@H](COP(O)(=O)CCCCC=C)O1,,278.285,2.696200000000001,1,4
DB08476,3-AMINO-AZACYCLOTRIDECAN-2-ONE,[H][C@]1(N)CCCCCCCCCCNC1=O,,212.337,1.9543999999999997,2,2
DB08478,N-[2-Chloro-5-(trifluoromethyl)phenyl]imidodicarbonimidic diamide,[H]N([H])C(\N=C(N([H])[H])N([H])[H])=N/C1=C(Cl)C=CC(=C1)C(F)(F)F,,279.653,1.5784,3,1
DB08479,"N-(3,5-dimethoxyphenyl)imidodicarbonimidic diamide",COC1=CC(OC)=CC(NC(=N)NC(N)=N)=C1,524055-74-1,237.26300000000003,0.5335400000000001,5,4
DB08480,4-HYDROXY-N-PROPARGYL-1(R)-AMINOINDAN,[H][C@]1(CCC2=C1C=CC=C2O)\N=C\C=C,,187.242,2.636300000000001,1,2
DB08481,4-Methyl-N-[5-(5-methyl-furan-2-ylmethylene)-4-oxo-thiazolidin-2-ylidene]-benzenesulfonamide,[H]N(C1=NC(=O)\C(S1)=C\C1=CC=C(C)O1)S(=O)(=O)C1=CC=C(C)C=C1,,362.4320000000001,2.8452400000000013,1,5
DB08482,[[1-[N-HYDROXY-ACETAMIDYL]-3-METHYL-BUTYL]-CARBONYL-LEUCINYL]-ALANINE ETHYL ESTER,[H][C@@](C)(NC(=O)[C@]([H])(CC(C)C)NC(=O)[C@]([H])(CC(C)C)CC(=O)NO)C(=O)OCC,,401.5040000000002,1.1429000000000016,4,6
DB08484,4-AMINO-N-[(2-SULFANYLETHYL)CARBAMOYL]BENZENESULFONAMIDE,NC1=CC=C(C=C1)S(=O)(=O)NC(=O)NCCS,,275.35499999999996,0.18650000000000028,4,5
DB08485,"(1S,4S,5S)-1,4,5-TRIHYDROXY-3-[3-(PHENYLTHIO)PHENYL]CYCLOHEX-2-ENE-1-CARBOXYLIC ACID",[H][C@@]1(O)C[C@@](O)(C=C(C2=CC=CC(SC3=CC=CC=C3)=C2)[C@@]1([H])O)C(O)=O,,358.4150000000001,2.1623999999999994,4,5
DB08486,Efaproxiral,CC1=CC(NC(=O)CC2=CC=C(OC(C)(C)C(O)=O)C=C2)=CC(C)=C1,131179-95-8,341.4070000000001,3.7266400000000024,2,3
DB08487,3-({4-[(6-CHLORO-1-BENZOTHIEN-2-YL)SULFONYL]-2-OXOPIPERAZIN-1-YL}METHYL)BENZENECARBOXIMIDAMIDE,NC(=N)C1=CC(CN2CCN(CC2=O)S(=O)(=O)C2=CC3=C(S2)C=C(Cl)C=C3)=CC=C1,,462.98400000000015,2.871870000000002,2,5
DB08488,"4-{[(E)-2-(5-CHLOROTHIEN-2-YL)VINYL]SULFONYL}-1-(1H-PYRROLO[3,2-C]PYRIDIN-2-YLMETHYL)PIPERAZIN-2-ONE",ClC1=CC=C(S1)\C=C\S(=O)(=O)N1CCN(CC2=CC3=C(N2)C=CN=C3)C(=O)C1,,436.9460000000002,2.9227000000000007,1,5
DB08489,"N4-HYDROXY-2-ISOBUTYL-N1-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YL)-SUCCINAMIDE",[H][C@@](CC(C)C)(CC(=O)NO)C(=O)N[C@@]1([H])CC2=CN(CCCCCCNC1=O)C1=C2C=CC=C1,,456.5870000000004,2.9166000000000016,4,5
DB08490,CTS-1027,ONC(=O)C1(CS(=O)(=O)C2=CC=C(OC3=CC=C(Cl)C=C3)C=C2)CCOCC1,193022-04-7,425.8900000000002,3.2082000000000015,2,6
DB08491,N-HYDROXY-2-[4-(4-PHENOXY-BENZENESULFONYL)-TETRAHYDRO-PYRAN-4-YL]-ACETAMIDE,ONC(=O)CC1(CCOCC1)S(=O)(=O)C1=CC=C(OC2=CC=CC=C2)C=C1,,391.4450000000001,2.6973000000000003,2,6
DB08492,(2E)-3-(2-OCT-1-YN-1-YLPHENYL)ACRYLIC ACID,CCCCCCC#CC1=CC=CC=C1\C=C\C(O)=O,,256.345,4.106300000000003,1,1
DB08493,"5-METHYL-3-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YLCARBAMOYL)-HEXANOIC ACID",[H][C@@](CC(C)C)(CC(O)=O)C(=O)N[C@@]1([H])CC2=CN(CCCCCCNC1=O)C1=C2C=CC=C1,,441.5720000000003,3.495800000000001,3,4
DB08494,"S-{2-[(2-chloro-4-sulfamoylphenyl)amino]-2-oxoethyl} 6-methyl-3,4-dihydroquinoline-1(2H)-carbothioate",CC1=CC2=C(C=C1)N(CCC2)C(=O)SCC(=O)NC1=C(Cl)C=C(C=C1)S(N)(=O)=O,,453.9730000000001,3.5403200000000012,2,5
DB08495,4-({4-[(6-CHLORO-1-BENZOTHIEN-2-YL)SULFONYL]-2-OXOPIPERAZIN-1-YL}METHYL)BENZENECARBOXIMIDAMIDE,NC(=N)C1=CC=C(CN2CCN(CC2=O)S(=O)(=O)C2=CC3=C(S2)C=C(Cl)C=C3)C=C1,,462.98400000000015,2.8718700000000013,2,5
DB08496,(R)-warfarin,CC(=O)C[C@H](C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2,40281-89-8,308.33299999999997,3.609600000000002,1,4
DB08497,"(1S)-2-oxo-1-phenyl-2-[(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-5-yl)amino]ethyl acetate",[H][C@@](OC(C)=O)(C(=O)NC1=CC=CC2=C1C(=O)C(=O)NC2=O)C1=CC=CC=C1,,366.32900000000006,1.3821999999999999,2,6
DB08498,"(1S)-1-(3-chlorophenyl)-2-oxo-2-[(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-5-yl)amino]ethyl acetate",[H][C@@](OC(C)=O)(C(=O)NC1=CC=CC2=C1C(=O)C(=O)NC2=O)C1=CC=CC(Cl)=C1,,400.7740000000001,2.0355999999999996,2,6
DB08499,"N-[3-(2-fluoroethoxy)phenyl]-N'-(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-6-yl)butanediamide",FCCOC1=CC=CC(NC(=O)CCC(=O)NC2=CC=C3C(=O)NC(=O)C(=O)C3=C2)=C1,,427.38800000000015,1.8449999999999998,3,6
DB08500,"(3S,5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-(2-naphthyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol",[H][C@]1(C[C@]2(ON1)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)C1=CC2=CC=CC=C2C=C1,,347.3670000000001,-0.024099999999999566,5,7
DB08501,"DIETHYL PROPANE-1,3-DIYLBISCARBAMATE",CCOC(=O)NCCCNC(=O)OCC,,218.253,0.8687,2,4
DB08502,Capravirine,CC(C)C1=C(SC2=CC(Cl)=CC(Cl)=C2)N(CC2=CC=NC=C2)C(COC(N)=O)=N1,178979-85-6,451.37900000000025,5.503100000000004,1,6
DB08503,"(3S,5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-(4-methylphenyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol",[H][C@]1(C[C@]2(ON1)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)C1=CC=C(C)C=C1,,311.33400000000006,-0.8688799999999997,5,7
DB08504,"6-(4-{(1S,2S)-2-AMINO-1-[(DIMETHYLAMINO)CARBONYL]-3-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-3-OXOPROPYL}PHENYL)-1H-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-4-IUM",[H][C@@](N)(C(=O)N1CC[C@]([H])(F)C1)[C@@]([H])(C(=O)N(C)C)C1=CC=C(C=C1)C1=CN2N=CN=C2C=C1,,424.4800000000001,1.4658,1,6
DB08505,methyl 4-bromo-N-[8-(hydroxyamino)-8-oxooctanoyl]-L-phenylalaninate,[H][C@@](CC1=CC=C(Br)C=C1)(NC(=O)CCCCCCC(=O)NO)C(=O)OC,,429.31100000000026,2.4954,3,5
DB08506,N-{(2S)-3-[(1R)-1-aminoethyl](hydroxy)phosphoryl-2-benzylpropanoyl}-L-phenylalanine,[H][C@@](C)(N)[P@@](O)(=O)C[C@@]([H])(CC1=CC=CC=C1)C(=O)N[C@@]([H])(CC1=CC=CC=C1)C(O)=O,,418.4300000000001,2.2325,4,4
DB08507,N-[[2-METHYL-4-HYDROXYCARBAMOYL]BUT-4-YL-N]-BENZYL-P-[PHENYL]-P-[METHYL]PHOSPHINAMID,[H][C@](CC(C)C)(N(CC1=CC=CC=C1)[P@](C)(=O)C1=CC=CC=C1)C(=O)NO,,374.42100000000005,3.642100000000001,2,3
DB08508,N-BENZOYL-D-ALANINE,[H][C@](C)(NC(=O)C1=CC=CC=C1)C(O)=O,,193.20199999999997,0.8895,2,2
DB08509,1-[6-(2-CHLORO-4-METHYXYPHENOXY)-HEXYL]-IMIDAZOLE,COC1=CC(Cl)=C(OCCCCCCN2C=CN=C2)C=C1,,308.80899999999997,4.1845000000000026,0,4
DB08510,5-ALPHA-PREGNANE-3-BETA-OL-HEMISUCCINATE,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@]([H])(CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCC(O)=O)C(C)=O,,418.57400000000024,5.010900000000005,1,4
DB08511,"6-amino-2-methyl-1,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one",CC1=NC2=C(N1)C=C1C(=O)NC(N)=NC1=C2,,215.21599999999998,0.6900199999999999,3,4
DB08512,"6-amino-2-[(1-naphthylmethyl)amino]-3,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one",NC1=NC2=CC3=C(C=C2C(=O)N1)N=C(NCC1=CC=CC2=CC=CC=C12)N3,,356.389,3.1469000000000005,4,5
DB08513,[4-({5-(AMINOCARBONYL)-4-[(3-METHYLPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENYL]ACETIC ACID,CC1=CC(NC2=NC(NC3=CC=C(CC(O)=O)C=C3)=NC=C2C(N)=O)=CC=C1,,377.4040000000001,2.99822,4,6
DB08514,"6-amino-2-[(thiophen-2-ylmethyl)amino]-1,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one",NC1=NC2=CC3=C(NC(NCC4=CC=CS4)=N3)C=C2C(=O)N1,,312.35800000000006,2.0551999999999997,4,6
DB08515,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",[H][C@](O)([C@@]1([H])CCCC=C1)[C@]1(NC(=O)[C@]2([H])CCO[C@]12C)C=O,,279.33599999999996,0.5662999999999996,2,4
DB08516,(S)-(+)-2-[4-(FLUOROBENZYLOXY-BENZYLAMINO)PROPIONAMIDE],[H][C@@](C)(\N=C\C1=CC=C(OCC2=CC(F)=CC=C2)C=C1)C(N)=O,,300.333,2.6974,1,3
DB08517,Sakuranetin,COC1=CC(O)=C2C(=O)C[C@H](OC2=C1)C1=CC=C(O)C=C1,2957-21-3,286.28299999999996,2.812900000000001,2,5
DB08519,"N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine",COC1=CC(NC2=NC=CC(NC3=CC=C4C(C)=NNC4=C3)=N2)=CC(OC)=C1OC,,406.4460000000002,4.174320000000002,3,8
DB08520,"(21S)-1AZA-4,4-DIMETHYL-6,19-DIOXA-2,3,7,20-TETRAOXOBICYCLO[19.4.0] PENTACOSANE",[H][C@@]12CCCCN1C(=O)C(=O)C(C)(C)COC(=O)CCCCCCCCCCCOC2=O,,437.57700000000045,3.9638000000000027,0,6
DB08521,4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine,C[S@@](=O)C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=NC=C1)C1=CC=C(F)C=C1,652162-77-1,377.4440000000001,4.682200000000003,1,3
DB08522,4-(4-FLUOROPHENYL)-1-CYCLOROPROPYLMETHYL-5-(4-PYRIDYL)-IMIDAZOLE,FC1=CC=C(C=C1)C1=C(N(CC2CC2)C=N1)C1=CC=NC=C1,,293.34499999999997,4.161200000000003,0,3
DB08523,[HYDROXY(3-PHENYLPROPYL)AMINO]METHANOL,OCN(O)CCCC1=CC=CC=C1,,181.23500000000004,1.2602,2,3
DB08524,2-(3-BENZOYLPHENOXY)ETHYL(HYDROXY)FORMAMIDE,ON(CCOC1=CC=CC(=C1)C(=O)C1=CC=CC=C1)C=O,,285.29900000000004,2.144,1,4
DB08525,HYDROXY[3-(6-METHYLPYRIDIN-2-YL)PROPYL]FORMAMIDE,CC1=NC(CCCN(O)C=O)=CC=C1,,194.234,1.17022,1,3
DB08526,CARBOBENZYLOXY-(L)-LEUCINYL-(L)LEUCINYL METHOXYMETHYLKETONE,[H][C@@](O)(COC)[C@]([H])(CC(C)C)NC(=O)[C@]([H])(CC(C)C)NC(=O)OCC1=CC=CC=C1,,408.5390000000001,2.8657000000000004,3,5
DB08527,"1-[4-(AMINOSULFONYL)PHENYL]-1,6-DIHYDROPYRAZOLO[3,4-E]INDAZOLE-3-CARBOXAMIDE",NC(=O)C1=NN(C2=C1C=CC1=C2C=NN1)C1=CC=C(C=C1)S(N)(=O)=O,,356.3670000000001,0.6481000000000001,3,6
DB08528,"2-AMINO-6-(3,5-DIMETHYLPHENYL)SULFONYLBENZONITRILE",CC1=CC(=CC(C)=C1)S(=O)(=O)C1=C(C#N)C(N)=CC=C1,,286.35599999999994,2.5901200000000006,1,4
DB08529,"(6E,11E)-HEPTADECA-6,11-DIENE-9,9-DIYLBIS(PHOSPHONIC ACID)",CCCCC\C=C\CC(C\C=C\CCCCC)(P(O)(O)=O)P(O)(O)=O,,396.401,5.0913000000000075,4,2
DB08530,"7-BENZYL-1,3-DIMETHYL-8-PIPERAZIN-1-YL-3,7-DIHYDRO-PURINE-2,6-DIONE",CN1C2=C(N(CC3=CC=CC=C3)C(=N2)N2CC[NH2+]CC2)C(=O)N(C)C1=O,,355.42200000000014,-1.134599999999997,1,7
DB08531,"5-(2,3-dichlorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",ClC1=CC=CC(=C1Cl)C1=NC2=CC=NN2C(NCC2=CC=NC=C2)=C1,,370.24300000000005,4.710200000000003,1,5
DB08532,"6-(2-fluorophenyl)-N-(pyridin-3-ylmethyl)imidazo[1,2-a]pyrazin-8-amine",FC1=CC=CC=C1C1=CN2C=CN=C2C(NCC2=CC=CN=C2)=N1,,319.343,3.5425000000000013,1,5
DB08533,"3-methyl-N-(pyridin-4-ylmethyl)imidazo[1,2-a]pyrazin-8-amine",CC1=CN=C2N1C=CN=C2NCC1=CC=NC=C1,,239.282,2.0448199999999996,1,5
DB08534,"5-(2-fluorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",FC1=CC=CC=C1C1=NC2=CC=NN2C(NCC2=CC=NC=C2)=C1,,319.343,3.5425000000000013,1,5
DB08535,"3-bromo-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",BrC1=C2N=C(C=C(NCC3=CC=CN=C3)N2N=C1)C1=CC=CC=C1,,380.2490000000001,4.165900000000002,1,5
DB08536,"3-bromo-5-phenyl-N-(pyrimidin-5-ylmethyl)pyrazolo[1,5-a]pyridin-7-amine",BrC1=C2C=C(C=C(NCC3=CN=CN=C3)N2N=C1)C1=CC=CC=C1,,380.2490000000001,4.1659000000000015,1,5
DB08537,"3-bromo-6-phenyl-N-(pyrimidin-5-ylmethyl)imidazo[1,2-a]pyridin-8-amine",BrC1=CN=C2N1C=C(C=C2NCC1=CN=CN=C1)C1=CC=CC=C1,,380.2490000000001,4.1659000000000015,1,5
DB08538,"N-((2-aminopyrimidin-5-yl)methyl)-5-(2,6-difluorophenyl)-3-ethylpyrazolo[1,5-a]pyrimidin-7-amine",CCC1=C2N=C(C=C(NCC3=CN=C(N)N=C3)N2N=C1)C1=C(F)C=CC=C1F,,381.39000000000004,3.2212000000000005,2,7
DB08539,"3-cyclopropyl-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",C(NC1=CC(=NC2=C(C=NN12)C1CC1)C1=CC=CC=C1)C1=CN=CC=C1,,341.418,4.280800000000003,1,5
DB08540,"2-[4-(2H-1,4-BENZOTHIAZINE-3-YL)-PIPERAZINE-1-LY]-1,3-THIAZOLE-4-CARBOXYLIC ACID ETHYLESTER",CCOC(=O)C1=CSC(=N1)N1CCN(CC1)C1=NC2=CC=CC=C2SC1,,388.51800000000003,3.277700000000002,0,8
DB08541,"[(3S)-9-hydroxy-1-methyl-10-oxo-4,10-dihydro-3H-benzo[g]isochromen-3-yl]acetic acid",[H][C@@]1(CC(O)=O)CC2=CC3=C(C(O)=CC=C3)C(=O)C2=C(C)O1,,286.283,2.509500000000001,2,4
